id,text,category
1022875,arroz yen grado 1 1 k,
968642,arroz oregon grado 1 pregraneado 1 kg 10 unidades,
968643,arroz oregon grado 2 largo 1 kg 10 unidades,
1021655,arroz de reyes grado 2 80% entero 5 mangas de 10 kilos,
968453,arroz nama internacional grado 1 saco 20 kg,
1021649,arroz de reyes grado 2 90 % entero 5 mangas de 10 kilos,
1021650,arroz de reyes grado 2 90 % entero 15 mangas de 10 kilos,
1021651,arroz de reyes grado 2 90 % entero 30 mangas de 10 kilos,
1021646,arroz de reyes grado 2 80% entero 30 mangas de 10 kilos,
1021657,arroz de reyes grado 2 80% entero 15 mangas de 10 kilos,
966427,arroz bonanza grado 1 1 k,
967884,arroz loncomilla sopa 1 kg 20 unidades,
1166389,arroz tucapel grado 2 largo gran seleccion 1 kg pack 30 unidades,
1076326,arroz de reyes grado 2 bolsa 1 kg manga 20 kilos,
1022098,arroz coliseo grado 2 largo fino 10 unidades de kilo,
966489,arroz campo lindo grado 1 saco 20 kg,
1076325,arroz campo lindo grado 1 bolsa 1 kg manga 20 kilos,
1337282,arroz rio grande grado 1 1 k 10 unidades,
968645,arroz oregon grado 1 saco 50 kg,
1128131,"arroz arrocera san fernando grado 1, 50 kilos 50 kilos",
969651,arroz valle de oro grado 2 grano largo 1 kg 10 unidades,
968687,arroz pekin grado 1 grano largo 1 kg 10 unidades,
969636,arroz tucapel grado 1 extra corto 1 kg 20 unidades,
1023232,arroz dragoni basmati 1 kg,
969639,arroz tucapel grado 1 grano largo pregraneado 500 gr 10 unidades,
967076,azucar crav granulada 1 kg unidad,
967599,azucar iansa granulada 5 k,
1026980,azucar iansa granulada 1 kg 20 unidades,
1036789,azucar iansa granulada 1 kg 20 unidades,
1022630,azucar dimerc  sachet 625 g caja 800 unidades,
1033767,azucar iansa azucar ianza 1 kilo  1 kilo,
967596,azucar iansa granulada 1 kilo 20 unidades,
967186,azucar delicada flor 1 k,
967177,azucar dama blanca granulada 1 kilo 6 unidades,
967176,azucar dama blanca granulada 1 kilo 20 unidades,
967597,azucar iansa granulada 1 kilo 3 unidades,
1021012,azucar iansa granulada 1 k,
1022885,azucar iansa granulada 1 k,
967605,"azucar iansa sachet 6,25 grs envase 800 unidades",
1039093,azucar paladin azucar granulada  1 kilo unidad,
1022869,azucar paladin granulada 1 k,
1028425,azucar iansa granulada blanca 5 kg unidad,
967598,"azucar iansa sachet 6,25 grs 12 unidades",
1292783,azucar delicada granulada 1 k 10 unidades,
969384,azucar sucare granulada 1 kilo 10 unidades,
969995,azucar zucal granulada 1 k,
1040256,azucar iansa azucar granulada bolsa 1 kilo en pack 10 unidades,
1028426,azucar iansa blanco granulado 1kg unidad,
1021786,azucar osku sachet 5g 800 unidades,
1021784,"azucar osku sachet 6,25 grs envase 800 unidades",
1023324,azucar dama blanca granulada bolsa de 1 kilo 20 unidades,
967175,azucar dama blanca granulada grado 2 1 k,
967604,"azucar iansa sachet 6,25 gr caja 60 unidades",
967603,azucar iansa flor 500 grs 20 unidades,
967077,azucar crav granulada grado 2 1 k,
1023095,azucar aruba granulada 1 k,
1336136,azucar el conejo granulada 1 k unidad,
1022265,azucar iansa granulada 1 kg x 5 unidades,
1036793,azucar dama blanca granulada 20 unidades,
1358287,azucar iansa sachet 5 gr 800 unidades,
1260163,azucar coliseo bolsa  1 k pack de 10 unidades,
967600,azucar iansa granulada 50 k,
1023090,azucar iansa chancaca iansa 450 grs 450 grs,
968871,azucar san isidro flor 500 grs 20 unidades,
1271801,azucar camsa grado 2 bolsa 1 kilo,
967178,azucar dama blanca granulada grado 2 5 k,
967181,azucar de reyes granulada grado 2 1 kilo 10 unidades,
1022965,azucar coliseo granulada 1 kilo 10 unidades,
1022342,azucar iansa granulada 1 kg 5 unidades,
967436,azucar granjas de la sierra granulada 1 kilo 10 unidades,
967602,azucar iansa light 500 grs,
1330655,"azucar onza 6,25 gr  caja de 800 unidades",
1021130,azucar macro food azucar 4 x 1 1 k,
1023096,azucar aruba granulada grado 2 1 k,
1028478,azucar tottus 1 kilo granulada unidad,
1021883,azucar iansa light con stevia doy pack 500 gr pack de 10 unidades,
1163477,azucar la patrona grado 4 granulada 1kg pack 10 unidades,
1021642,azucar de reyes granulada grado 2 300 kilos,
1021643,azucar de reyes granulada grado 2 500 kilos,
1021639,azucar de reyes granulada grado 2 100 kilos,
1271783,azucar camsa azucar flor  1 kilo,
967601,azucar iansa dorada 500 grs,
1164995,azucar gys granulada saco de 50 kilos unidad,
1384317,azucar innova sachet 5 gr 800 unidades,
968870,azucar san isidro flor 1 kilo 10 unidades,
1021579,azucar crav granulada 1 kilo 20 unidades,
1027909,bebida desechable coca cola light 1500 cc unidad,
1022697,bebida desechable coca cola normal  3000 cc,
1027100,bebida desechable fanta 3l unidad,
1027102,bebida desechable sprite 2500 cc unidad,
1022721,bebida desechable fanta normal 3000cc,
966237,bebida desechable andina coca-cola zero  3 l unidad,
966239,bebida desechable andina sprite  25 l unidad,
966233,bebida desechable andina coca cola zero  25l unidad,
966240,bebida desechable andina sprite zero  15 l unidad,
1021978,bebida desechable coca cola 15 litros unidad,
966214,bebida desechable andina sprite  15 l 6 unidades,
1022715,bebida desechable coca cola light 3000 cc,
966213,bebida desechable andina fanta  15 l 6 unidades,
966235,bebida desechable andina coca-cola 25 l unidad,
966241,bebida desechable andina sprite zero  25 l unidad,
1027104,bebida desechable sprite zero 1500cc 6 unidades,
1027095,bebida desechable coca cola 3 l unidad,
1034850,"bebida desechable coca- cola desechable 1,5 litros 6 unidades",
1022689,bebida desechable sprite normal 3000 cc,
1022688,bebida desechable sprite normal 3000 cc,
1040230,bebida desechable fanta 1500 cc 12 unidades,
1220699,bebida desechable coca cola light 3 litros unidad,
966700,bebida desechable ccu ginger ale   3 l unidad,
1027096,bebida desechable coca cola light 1500cc 6 unidades,
1022696,bebida desechable coca cola gaseosa 3 litros  unidad,
1027099,bebida desechable fanta 2500 cc unidad,
1022720,bebida desechable fanta normal 3000 cc,
1027097,bebida desechable coca cola light 2500cc unidad,
966238,bebida desechable andina fanta  25 l unidad,
966232,bebida desechable andina coca cola  25 l unidad,
1027094,bebida desechable coca cola 2500cc unidad,
1027103,bebida desechable sprite 1500cc 6 unidades,
1027098,bebida desechable coca cola zero 1500cc 6 unidades,
1027560,bebida desechable coca cola zero 1500cc 6 unidades,
966236,bebida desechable andina coca-cola zero  15 l unidad,
966651,bebida desechable ccu crush  15 l 6 unidades,
1022344,bebida desechable fanta gaseosa 15 litros 4 unidades,
1027101,bebida desechable fanta 1500cc 6 unidades,
966212,bebida desechable andina coca cola  15 l 6 unidades,
966654,bebida desechable ccu limon soda pet 3 l 6 unidades,
966702,bebida desechable ccu kem  2 l unidad,
966706,bebida desechable ccu orange crush  2 l unidad,
966698,bebida desechable ccu bilz  3 l unidad,
966703,bebida desechable ccu kem  3 l unidad,
966707,bebida desechable ccu orange crush  3 l unidad,
966710,bebida desechable ccu pepsi  2 l unidad,
966652,bebida desechable ccu ginger ale  2 l 6 unidades,
966653,bebida desechable ccu ginger ale  3 l 6 unidades,
966699,bebida desechable ccu ginger ale   2 l unidad,
966708,bebida desechable ccu pap  2 l unidad,
966656,bebida desechable ccu pap pet 3l 6 unidades,
966655,bebida desechable ccu pap  15 l 6 unidades,
1026990,bebida desechable coca cola 1500cc 6 unidades,
1021977,bebida desechable andina coca cola  15 l unidad,
969076,bebida desechable ship fantasia frutal 2 l 6 unidades,
969078,bebida desechable ship fantasia ginger ale 2 l 6 unidades,
969083,bebida desechable ship fantasia papaya 2 l 6 unidades,
969085,bebida desechable ship fantasia pina 2 l 6 unidades,
969074,bebida desechable ship fantasia cola 2 l 6 unidades,
969080,bebida desechable ship fantasia lima limon 2 l 6 unidades,
1111698,bebida desechable coca cola 15 litros 6 unidades,
1111910,bebida desechable fanta 1500 cc 6 unidades,
969079,bebida desechable ship fantasia ginger ale 3 l 6 unidades,
966705,bebida desechable ccu limon soda  2 l unidad,
969081,bebida desechable ship fantasia naranja 2 l 6 unidades,
969086,bebida desechable ship fantasia pina 3 l 6 unidades,
1022343,bebida desechable andina fanta  15 l 4 unidades,
966711,bebida desechable ccu pepsi  3 l unidad,
966709,bebida desechable ccu pepsi  15 l unidad,
966234,bebida desechable andina coca-cola  1 l unidad,
969077,bebida desechable ship fantasia frutal 3 l 6 unidades,
1022698,bebida desechable coca-cola normal 3000cc,
966697,bebida desechable ccu bilz  2 l unidad,
1022187,bebida desechable ccu mini bilz zero individual pack 12 unidades,
1022188,"bebida desechable ccu mini limon soda, pack   12 unidades",
1023312,bebida desechable coca cola zero 3000 cc,
1022184,bebida desechable bilz mini bilz 12 und 6 unidades,
1255631,bebida desechable mitjans  jarabe granadina  900 cc,
1332316,bebida desechable andina sprite zero 3 l unidad,
969084,bebida desechable ship fantasia papaya 3 l 6 unidades,
969075,bebida desechable ship fantasia cola 3 l 6 unidades,
969082,bebida desechable ship fantasia naranja 3 l 6 unidades,
1022189,bebida desechable ccu mini pap desechable pack  12 unidades,
1022695,bebida desechable andina desechable 3 lts unidad,
1022191,bebida desechable ccu mini pepsi pack  12 unidades ,
1022190,bebida desechable ccu mini pap zero pack  12 unidades,
1332372,bebida desechable sprite 591 cc unidad,
1332382,bebida desechable fanta 591 cc unidad,
1332374,"bebida desechable pap 1,5 l unidad",
1034847,bebida individual fanta  500 cc unidad,
966218,bebida individual andina coca cola  580 cc 6 unidades,
1027078,bebida individual coca cola lata 350cc 12 unidades,
1027084,bebida individual coca cola zero lata 350cc 12 unidades,
1027086,bebida individual fanta lata 350cc 12 unidades,
1027090,bebida individual sprite lata 350cc 12 unidades,
1027549,bebida individual fanta zero lata 350cc 12 unidades,
966216,bebida individual andina coca-cola zero lata 350 cc 6 unidades,
966253,bebida individual andina fanta zero 350 cc unidad,
966257,bebida individual andina sprite zero lata 350 cc unidad,
966219,bebida individual andina coca cola lata 350 cc  6 unidades,
966221,bebida individual andina fanta lata 350 cc 6 unidades,
966223,bebida individual andina sprite lata 350 cc 6 unidades,
966662,bebida individual ccu kem pina lata 350 cc 6 unidades,
966663,bebida individual ccu limon soda lata 350 cc 6 unidades,
966665,bebida individual ccu pap lata 350 cc 6 unidades,
1027075,bebida individual bilz zero pet 500cc 12 unidades,
1027074,bebida individual bilz lata 350cc 6 unidades,
1027076,bebida individual crush light lata 350cc 6 unidades,
1027080,bebida individual coca cola light lata 350cc 12 unidades,
1027093,bebida individual sprite zero lata 350cc 12 unidades,
966660,bebida individual ccu ginger ale lata 350 cc 6 unidades,
966661,bebida individual ccu ginger ale light lata 310 cc 6 unidades,
966664,bebida individual ccu limon soda light lata  350 cc 6 unidades,
966657,bebida individual ccu bilz lata 350 cc 6 unidades,
1039156,bebida individual coca cola mini botella plastica 250cc 24 unidades,
1032857,bebida individual ccu botella 250 cc 24 unidades,
1027017,bebida individual coca cola mini lata 250cc 6 unidades,
966658,bebida individual ccu crush lata 350 cc 6 unidades,
1027077,bebida individual coca cola desechable 591cc 6 unidades,
1027079,bebida individual coca cola light desechable 591cc 6 unidades,
1027082,bebida individual coca cola zero desechable 591cc 6 unidades,
1027085,bebida individual fanta desechable 591cc 6 medidas,
1027089,bebida individual sprite desechable 591cc 6 unidades,
966215,bebida individual andina coca cola zero  580 cc 6 unidades,
966220,bebida individual andina coca cola light desechable 580 cc 6 unidades,
966222,bebida individual andina sprite  500 cc 6 unidades,
966252,bebida individual andina fanta light desechable 500 cc unidad,
1027092,bebida individual sprite zero desechable 500cc 6 unidades,
966242,bebida individual andina coca cola  591 cc unidad,
966244,bebida individual andina coca cola zero   591 cc unidad,
966246,bebida individual andina coca-cola 580 cc  unidad,
966249,bebida individual andina coca-cola light 580 cc unidad,
966243,bebida individual andina coca cola light desechable 591 cc unidad,
966718,bebida individual ccu kem  500 cc unidad,
966721,bebida individual ccu pap  500 cc unidad,
966715,bebida individual ccu bilz  500 cc unidad,
966251,bebida individual andina fanta 350 cc unidad,
966261,bebida individual andina coca cola light 350 cc unidad,
966262,bebida individual andina coca-cola lata 350 cc unidad,
1040231,bebida individual fanta bebida individual lata 350 cc x pack 24 unidades,
966254,bebida individual andina ginger ale light 350 cc unidad,
966250,bebida individual andina coca-cola mini 250 cc unidad,
966263,bebida individual andina coca-cola zero 250 cc unidad,
1027088,bebida individual fanta mini botella 250cc 6 unidades,
966255,bebida individual andina sprite  500 cc unidad,
966265,bebida individual andina sprite zero  500 cc unidad,
966260,bebida individual andina coca cola  580 cc unidad,
966668,bebida individual ccu bilz  250 cc 6 unidades,
966248,bebida individual andina coca-cola light 250 cc unidad,
966720,bebida individual ccu orange crush  500 cc unidad,
1163998,bebida individual kem pina zero pet 500cc 12 unidades,
1027081,bebida individual coca cola light mini lata 250cc 6 unidades,
1027091,bebida individual sprite mini lata 250cc 6 unidades,
1027083,bebida individual coca cola zero lata 250cc 6 unidades,
966264,bebida individual andina sprite mini lata 250 cc unidad,
966217,bebida individual andina sprite lata 250 cc 6 unidades,
966666,bebida individual ccu pepsi light lata 310 cc 6 unidades,
966713,bebida individual ccu pap light desechable 500 cc unidad,
966712,bebida individual ccu orange crush lata 350 cc unidad,
1119667,bebida individual coca cola light 250 cc 12 unidades,
1356682,bebida individual andina sprite zero 591 cc unidad,
966716,bebida individual ccu bilz  desechable  light 500 cc unidad,
966669,bebida individual ccu ice tea limon lipton 400 cc 6 unidades,
966659,bebida individual ccu crush lata light 350 cc 6 unidades,
1220711,bebida individual ccu canada dry agua tonica 350cc unidad,
1214930,bebida individual sprite 350 cc unidad,
1214972,bebida individual coca cola 350 cc unidad,
1220691,bebida individual coca cola light 350 cc unidad,
1220698,bebida individual coca cola zero 350 cc unidad,
1220701,bebida individual fanta 350 cc unidad,
1220702,bebida individual ccu pap 350 cc unidad,
1220703,bebida individual ccu orange crush 350 cc unidad,
1220706,bebida individual ccu kem pina 350 cc unidad,
1220712,bebida individual ccu bilz 350cc unidad,
1220713,bebida individual ccu canada dry ginger ale 350cc unidad,
1220710,bebida individual sprite zero 350 cc unidad,
1220714,bebida individual ccu canada dry light 350 cc unidad,
1322623,bebida individual ccu limon soda 350 cc unidad,
970030,bebida isotonica zuko go! frutas tropicales 60 grs display de 15 unidades,
970032,bebida isotonica zuko go! naranja 60 grs display de 15 unidades,
1027071,bebida isotonica gatorade frutos tropicales 500cc 12 unidades,
1027072,bebida isotonica gatorade limon 500cc 12 unidades,
1027073,bebida isotonica gatorade naranja 500cc 12 unidades,
968742,bebida isotonica powerade frozen blast 600 cc 6 unidades,
1022930,bebida isotonica gatorade cool blue  750 cc,
970031,bebida isotonica zuko go! manzana 60 grs display de 15 unidades,
968743,bebida isotonica powerade naranja 600 cc 6 unidades,
1022938,bebida isotonica gatorade naranja  750 cc,
1022951,bebida isotonica gatorade frutal 750 cc,
1021357,bebida isotonica gatorade sabor naranja 500 cc 6 unidades,
1021356,bebida isotonica gatorade sabor manzana 500 cc 6 unidades,
1343617,bebida isotonica ors 2 tabletas unidad,
968744,bebida isotonica powerade f-blast 250cc unidad,
1040232,bebida light bebida light coca cola light lata 350 cc por pack 24 unidades,
1181428,bebida light ccu pap zero 500cc 12 unidades,
1021411,bebida light bilz 3 litros unidad,
966714,bebida retornable ccu bilz retornable 2 l unidad,
966258,bebida retornable andina fanta retornable 2 l unidad,
966259,bebida retornable andina sprite retornable 2 l unidad,
965140,cerdo - cubos de cerdo  6 bolsas de 2 k caja 12 k,
965278,cerdo - cubitos 2x2 1 k caja de 20 k,
965395,"cerdo - trocitos de cerdo 12 bandejas de 450 grs cajas de 5,4 k",
1106194,pollo bilbao pechuga pollo  corte en  tiras  -juliana 1 kg,
1346079,pollo al vacio daff pechuga cocida en cubos 1 k caja de 6 unidades ,
965492,vacuno - carne molida corriente 1 k,
1022608,"vacuno san jorge carne molida 250 gr caja 14 unidades (3,5 k)",
968981,vacuno san mateo posta molida 3% grasa caja 18 x 1 k,
965493,vacuno - carne molida especial  4%  mg 20 k,
1021716,vacuno ag carne molida posta 1 k,
1180388,vacuno - carne molida 6% mg 1 kilo,
1021135,vacuno nacional carne molida especial  4%  mg 1 k,
1021882,vacuno san mateo tartaro posta molida 3% grasa caja 5 kilos,
968967,vacuno san mateo carne molida 6% materia grasa - 22 ks caja,
968974,"vacuno san mateo goulash 2 x 2 x 1,5  cm x 1 k caja 20 k",
1021815,vacuno san mateo posta molida 3% grasa caja 5 kilos,
1106205,vacuno bilbao posta corte cubito 1x1 1  kg,
968975,vacuno san mateo guata callo 2 k caja 20 k,
1106206,vacuno bilbao posta corte  estofado 2 x 2 1  kg,
1021720,vacuno ag biffe de asiento porcionado 1 kilo,
1113040,vacuno ag carne molida especial 1 kilo,
1021816,vacuno san mateo carne molida especial 4% mg tripa 500 grs caja 5 kilos,
1021006,vacuno bilbao carne molida 7% mg 20 k,
