id,text,category,conf,envase,marca,modelo,tp,medida bolsa (bolsa),medida lt (litro),medida tableta (tableta),medida un (unidad1),medida un2 (unidad2),light,medida gr (gramo),sabor,alvacio,marinado,tamaño
1341794,aji don juan chileno crema 100 gr caja de 72 unidades,,0.6,,,,,,,,,,,,,,,
1022706,aji don juan salsa caja 12 unidades,,0.6,,,,,,,,,,,,,,,
1026483,aji gys en crema 1 kilo caja 10 unidades,,0.6,,,,,,,,,,,,,,,
967661,aji jano pulpa 1 k,,0.8,,,,,,,,,,,,,,,
967654,aji jb pebre  240 grs,,0.8,,,,,,,,,,,,,,,
967652,aji jb chileno 200 gr 24 unidades,,0.6,,,,,,,,,,,,,,,
967465,aji gys aji en crema 1 k caja 10 unidades,,0.4,,,,,,,,,,,,,,,
966120,condimento almifrut aji de color 1 k unidad,Salsas Y Condimentos,1.0,,almifrut,,aji de color,,,,,,,,,,,
966131,condimento almifrut oregano entero 250 grs unidad,Salsas Y Condimentos,1.0,,almifrut,entero,oregano,,,,,,,250.0,,,,
1039174,condimento almifrut oregano 250 grs unidad,,0.6,,,,,,,,,,,,,,,
968267,condimento marco polo aji de color 15 grs 25 unidades,Salsas Y Condimentos,1.0,,marco polo,,aji de color,,,,25.0,,,15.0,,,,
968268,condimento marco polo alino completo 15 grs 25 unidades,Salsas Y Condimentos,1.0,,marco polo,,aliño completo,,,,25.0,,,15.0,,,,
1022034,condimento - aji de color molido 1/2 kilo unidad,Salsas Y Condimentos,1.0,,,molido,aji de color,,,,,,,500.0,,,,
966123,condimento almifrut alino completo 250 grs unidad,Salsas Y Condimentos,1.0,,almifrut,,aliño completo,,,,,,,250.0,,,,
966128,condimento almifrut curry 250 grs unidad,Salsas Y Condimentos,1.0,,almifrut,,curry,,,,,,,250.0,,,,
966126,condimento almifrut comino molido 1 k unidad,Salsas Y Condimentos,1.0,,almifrut,molido,comino,,,,,,,,,,,
966127,condimento almifrut comino molido 250 grs unidad,Salsas Y Condimentos,1.0,,almifrut,molido,comino,,,,,,,250.0,,,,
967453,condimento gutland oregano entero seleccion 1 k unidad,Salsas Y Condimentos,1.0,,gutland,entero,oregano,,,,,,,,,,,
968269,condimento marco polo canela entera 15 grs 25 unidades,,0.4,,,,,,,,,,,,,,,
1331569,condimento sabu alino completo 1 k unidad,Salsas Y Condimentos,1.0,,sabu,,aliño completo,,,,,,,,,,,
1021030,condimento marco polo alino completo 15 grs unidad,Salsas Y Condimentos,1.0,,marco polo,,aliño completo,,,,,,,15.0,,,,
1039151,condimento almifrut ajo en polvo 1 kilo unidad,Salsas Y Condimentos,1.0,,almifrut,polvo,ajo en polvo,,,,,,,1000.0,,,,
966121,condimento almifrut ajo en polvo 1 k unidad,Salsas Y Condimentos,1.0,,almifrut,polvo,ajo en polvo,,,,,,,,,,,
967451,condimento gutland canela entera 1 k unidad,Salsas Y Condimentos,1.0,,gutland,entera,canela,,,,,,,,,,,
967454,condimento gutland oregano molido 1 k unidad,Salsas Y Condimentos,1.0,,gutland,molido,oregano,,,,,,,,,,,
966129,condimento almifrut laurel en hojas 1 k unidad,Frutos Secos,1.0,,almifrut,,,,,,,,,,,,,
967450,condimento gutland callampas deshidratadas (ms) 1 k unidad,,0.8,,,,,,,,,,,,,,,
969495,condimento surco pimenton  molido 1 k,,0.6,,,,,,,,,,,,,,,
1107021,condimento marco polo pimienta  20 gr,,0.4,,,,,,,,,,,,,,,
1021221,condimento marco polo pimienta 50 x 15gr,,0.4,,,,,,,,,,,,,,,
968270,condimento marco polo comino molido 15 grs 25 unidades,,0.6,,,,,,,,,,,,,,,
966134,condimento almifrut pimienta negra molida 250 grs unidad,,0.4,,,,,,,,,,,,,,,
1258135,condimento arrocera san fernando alino completo 1 kilo,Salsas Y Condimentos,1.0,,arrocera san fernando,,aliño completo,,,,,,,1000.0,,,,
966124,condimento almifrut canela entera 250 grs unidad,Salsas Y Condimentos,1.0,,almifrut,entera,canela,,,,,,,250.0,,,,
1021029,condimento marco polo aji de color 15 grs unidad,Salsas Y Condimentos,1.0,,marco polo,,aji de color,,,,,,,15.0,,,,
1022422,condimento gutland canela entera 1/2 kilo unidad,Salsas Y Condimentos,1.0,,gutland,entera,canela,,,,,,,500.0,,,,
1022564,condimento especiera del sur oregano en polvo 1 kilo,,0.6,,,,,,,,,,,,,,,
1022570,condimento especiera del sur merken 1 kilo,,0.4,,,,,,,,,,,,,,,
967315,condimento especiera del sur alino completo 10 k unidad,Salsas Y Condimentos,1.0,,especiera del sur,,aliño completo,,,,,,,,,,,
1022554,condimento especiera del sur comino entero 1 kilo,Salsas Y Condimentos,1.0,,especiera del sur,entero,comino,,,,,,,1000.0,,,,
1022558,condimento especiera del sur oregano entero 1 kilo,Salsas Y Condimentos,1.0,,especiera del sur,entero,oregano,,,,,,,1000.0,,,,
1022427,condimento gutland oregano entero seleccion 1/2 kilo unidad,Salsas Y Condimentos,1.0,,gutland,entero,oregano,,,,,,,500.0,,,,
1258131,condimento arrocera san fernando oregano molido 1 kilo,Salsas Y Condimentos,1.0,,arrocera san fernando,molido,oregano,,,,,,,1000.0,,,,
1021216,condimento sabu oregano entero seleccion 1 k 1 k,Salsas Y Condimentos,1.0,,sabu,entero,oregano,,,,,,,,,,,
1022077,condimento gutland canela molida kilo,Salsas Y Condimentos,1.0,,gutland,molida,canela,,,,,,,,,,,
1022476,condimento gutland pimenton rojo molido kilo,,0.6,,,,,,,,,,,,,,,
1022482,condimento gutland romero entero kilo,Salsas Y Condimentos,1.0,,gutland,entero,romero,,,,,,,,,,,
1022473,condimento gutland mostaza amarilla entera kilo,Salsas Y Condimentos,1.0,,gutland,entera,mostaza,,,,,,,,,,,
1022495,condimento gutland tomillo molido kilo,,0.8,,,,,,,,,,,,,,,
969493,condimento surco comino molido  1 k,Salsas Y Condimentos,1.0,,,molido,comino,,,,,,,,,,,
1022029,condimento gutland aji picante molido kilo,,0.6,,,,,,,,,,,,,,,
1022087,condimento gutland comino aleman entero (kummel) kilo,Salsas Y Condimentos,1.0,,gutland,entero,comino,,,,,,,,,,,
1022099,condimento gutland enebro entero kilo,,0.8,,,,,,,,,,,,,,,
1022110,condimento gutland jengibre molido kilo,,0.8,,,,,,,,,,,,,,,
1022090,condimento gutland comino aleman molido (kummel) kilo,Salsas Y Condimentos,1.0,,gutland,molido,comino,,,,,,,,,,,
967455,condimento gutland oregano triturado 1 k unidad,Salsas Y Condimentos,1.0,,gutland,,oregano,,,,,,,,,,,
1119599,condimento marco polo alino completo marco polo 1kg 10 unidades,,0.6,,,,,,,,,,,,,,,
967452,condimento gutland oregano deshidratado hela 1 k unidad,Salsas Y Condimentos,1.0,,gutland,,oregano,,,,,,,,,,,
967319,condimento especiera del sur oregano entero 10 k unidad,Salsas Y Condimentos,1.0,,especiera del sur,entero,oregano,,,,,,,,,,,
1258148,condimento arrocera san fernando oregano entero 1 kilo,Salsas Y Condimentos,1.0,,arrocera san fernando,entero,oregano,,,,,,,1000.0,,,,
1022916,condimento marco polo oregano primera entero 250 grs,,0.8,,,,,,,,,,,,,,,
1022499,condimento gutland pasta de ajo kilo,,0.4,,,,,,,,,,,,,,,
1022475,condimento gutland perejil molido kilo,,0.8,,,,,,,,,,,,,,,
966125,condimento almifrut canela molida 250 grs unidad,Salsas Y Condimentos,1.0,,almifrut,molida,canela,,,,,,,250.0,,,,
1021222,condimento marco polo pimienta 25x15gr,,0.4,,,,,,,,,,,,,,,
1022056,condimento gutland ajo en escamas kilo,,0.4,,,,,,,,,,,,,,,
1022092,condimento gutland comino molido kilo,Salsas Y Condimentos,1.0,,gutland,molido,comino,,,,,,,,,,,
1022053,condimento gutland ajo en polvo kilo,Salsas Y Condimentos,1.0,,gutland,polvo,ajo en polvo,,,,,,,,,,,
1022093,condimento gutland curcuma en polvo kilo,,0.8,,,,,,,,,,,,,,,
967307,condimento el faro pimenton 1 k unidad,,0.6,,,,,,,,,,,,,,,
1022100,condimento gutland eneldo kilo,Salsas Y Condimentos,1.0,,gutland,,eneldo,,,,,,,,,,,
1022469,condimento gutland laurel molido kilo,,0.8,,,,,,,,,,,,,,,
1258139,condimento arrocera san fernando aji merquen 500 grs,,0.8,,,,,,,,,,,,,,,
1022468,condimento gutland espinaca en polvo kilo,,0.8,,,,,,,,,,,,,,,
1022075,condimento gutland apio en polvo (corazones) kilo,,0.8,,,,,,,,,,,,,,,
1022486,condimento gutland tomate en polvo kilo,,0.6,,,,,,,,,,,,,,,
1022426,condimento gutland oregano entero seleccion 1/2 kilo,Salsas Y Condimentos,1.0,,gutland,entero,oregano,,,,,,,500.0,,,,
1119600,condimento marco polo pimienta negra molida marco polo 1 kg 10 unidades,,0.4,,,,,,,,,,,,,,,
1022248,condimento sabu aji de color 1 k 1 k,Salsas Y Condimentos,1.0,,sabu,,aji de color,,,,,,,,,,,
1022544,condimento especiera del sur pimenton  molido 1 k,,0.6,,,,,,,,,,,,,,,
1022537,condimento especiera del sur pimenton  molido 1 k,,0.6,,,,,,,,,,,,,,,
1022551,condimento especiera del sur comino molido 10 kilos,Salsas Y Condimentos,1.0,,especiera del sur,molido,comino,,,,,,,10000.0,,,,
967320,condimento especiera del sur pimienta blanca entera 10 k unidad,,0.6,,,,,,,,,,,,,,,
1022091,condimento gutland comino entero  kilo,Salsas Y Condimentos,1.0,,gutland,entero,comino,,,,,,,,,,,
1022477,condimento gutland pimienta verde deshidratada kilo,,0.6,,,,,,,,,,,,,,,
1258130,condimento arrocera san fernando oregano molido 500 grs,Salsas Y Condimentos,1.0,,arrocera san fernando,molido,oregano,,,,,,,500.0,,,,
1234607,condimento arrocera san fernando aji merquen 1 kilo ,,0.8,,,,,,,,,,,,,,,
1258140,condimento arrocera san fernando ajo en polvo 1 kilo,Salsas Y Condimentos,1.0,,arrocera san fernando,polvo,ajo en polvo,,,,,,,1000.0,,,,
1022553,condimento especiera del sur comino molido 25 kilos,Salsas Y Condimentos,1.0,,especiera del sur,molido,comino,,,,,,,25000.0,,,,
1258132,condimento arrocera san fernando comino molido 1 kilo,Salsas Y Condimentos,1.0,,arrocera san fernando,molido,comino,,,,,,,1000.0,,,,
1022086,condimento gutland cilantro molido (semilla) kilo,,0.8,,,,,,,,,,,,,,,
1021218,condimento marco polo pimenton  molido caja de 25 unidades,,0.4,,,,,,,,,,,,,,,
1022547,condimento especiera del sur aji picante 1 kilo,,0.4,,,,,,,,,,,,,,,
1022565,condimento especiera del sur oregano en polvo 10 kilos,,0.6,,,,,,,,,,,,,,,
1022421,condimento gutland canela entera 1/2 kilo,Salsas Y Condimentos,1.0,,gutland,entera,canela,,,,,,,500.0,,,,
1022079,condimento gutland cebolla en polvo kilo,,0.8,,,,,,,,,,,,,,,
1022561,condimento especiera del sur oregano entero 25 kilos,Salsas Y Condimentos,1.0,,especiera del sur,entero,oregano,,,,,,,25000.0,,,,
1128390,crema ipal crema deshidratada kilo,,0.4,,,,,,,,,,,,,,,
967830,sal lobos mesa frasco 250 gr,Salsas Y Condimentos,1.0,frasco,lobos,,sal,,,,,,,250.0,,,,
967827,sal lobos biosal salero 125 grs unidad,Salsas Y Condimentos,1.0,,biosal; lobos,,sal,,,,,,,125.0,,,,
967832,sal lobos mesa 1 k unidad,Salsas Y Condimentos,1.0,,lobos,,sal,,,,,,,,,,,
967828,sal lobos de mesa 1 k,Salsas Y Condimentos,1.0,,lobos,,sal,,,,,,,,,,,
1027031,sal lobos de mesa bolsa 1kg 10 unidades,Salsas Y Condimentos,1.0,bolsa,lobos,,sal,1,,,10.0,,,1000.0,,,,
1021918,sal lobos fina yodada  doy pack 1 kilo pack de 6 unidades,Salsas Y Condimentos,1.0,,lobos,fina; yodada,sal,,,,6.0,,,1000.0,,,,
1164002,sal venus mesa 1 kilo unidad,Salsas Y Condimentos,1.0,,venus,,sal,,,,,,,1000.0,,,,
968658,sal osku sachet 1 grs 2000 unidades caja,Salsas Y Condimentos,1.0,,,,sal,,,,2000.0,,,1.0,,,,
966323,sal aruba mesa 1 k,Salsas Y Condimentos,1.0,,aruba,,sal,,,,,,,,,,,
1021334,sal osku reducida en sodio sachet 1g 500 unidades,Salsas Y Condimentos,1.0,,,,sal,,,,500.0,,,1.0,,,,
1022670,sal onza fina sachet 1 grs 2000 unidades caja,Salsas Y Condimentos,1.0,,,fina,sal,,,,2000.0,,,1.0,,,,
967831,sal lobos sachet 1 grs 2000 unidades caja,Salsas Y Condimentos,1.0,,lobos,,sal,,,,2000.0,,,1.0,,,,
1163482,sal sirena de mesa yodada 1 kg unidad,Salsas Y Condimentos,1.0,,sirena,yodada,sal,,,,,,,1000.0,,,,
1036782,sal sirena sal mesa 10 x 1 kilo,Salsas Y Condimentos,1.0,,sirena,,sal,,,,,,,1000.0,,,,
1022960,sal trinidad mesa 1 k,Salsas Y Condimentos,1.0,,trinidad,,sal,,,,,,,,,,,
1180196,sal andesal sal andesal 1 kg 12 unidades,Salsas Y Condimentos,1.0,,,,sal,,,,12.0,,,1000.0,,,,
968657,sal osku fina sachet 1 grs 2000 unidades caja,Salsas Y Condimentos,1.0,,,fina,sal,,,,2000.0,,,1.0,,,,
1390214,sal relkon yodada 1 gr 2000 unidades,,0.6,,,,,,,,,,,,,,,
1101674,sal onza sachet 1gr 4000 unidades de 1gr,Salsas Y Condimentos,1.0,,,,sal,,,,4000.0,,,1.0,,,,
1384318,sal innova sachet 1 gr 2000 unidades,,0.6,,,,,,,,,,,,,,,
967833,sal lobos super 250 grs 15 unidades,Salsas Y Condimentos,1.0,,lobos,,sal,,,,15.0,,,250.0,,,,
1129575,sal lobos frasco 500 gr unidad,Salsas Y Condimentos,1.0,frasco,lobos,,sal,,,,,,,500.0,,,,
968670,sal pacifico yodada-fluorada 1 k,Salsas Y Condimentos,1.0,,,,sal,,,,,,,,,,,
1021623,sal lobos mesa fina 850gr pote unidad,Salsas Y Condimentos,1.0,pote,lobos,fina,sal,,,,,,,850.0,,,,
1022370,sal trinidad de mesa bolsa 1 kilo 25 unidades,Salsas Y Condimentos,1.0,bolsa,trinidad,,sal,1,,,25.0,,,1000.0,,,,
1339595,sal trinidad fina no yodada 50 k unidad,Salsas Y Condimentos,1.0,,trinidad,fina; yodada,sal,,,,,,,,,,,
1339573,sal trinidad fina no yodada 25 k unidad,Salsas Y Condimentos,1.0,,trinidad,fina; yodada,sal,,,,,,,,,,,
1027032,salsa de soya almifrut 750cc unidad,Salsas Y Condimentos,1.0,,almifrut,,salsa de soya,,0.75,,,,,,,,,
1331571,salsa de soya la primera 1 lt unidad,Salsas Y Condimentos,1.0,,la primera,,salsa de soya,,1.0,,,,,,,,,
1137436,salsa de soya gutland salsa de soya 1 k,Salsas Y Condimentos,1.0,,gutland,,salsa de soya,,,,,,,,,,,
1323508,salsa de soya traverso 500 cc unidad,Salsas Y Condimentos,1.0,,traverso,,salsa de soya,,0.5,,,,,,,,,
1323507,salsa de soya traverso 500 cc unidad,Salsas Y Condimentos,1.0,,traverso,,salsa de soya,,0.5,,,,,,,,,
1130222,salsa de soya marco polo 155 cc 12 unidades ,,0.6,,,,,,,,,,,,,,,
1130221,salsa de soya marco polo 155 cc 6 unidades,,0.6,,,,,,,,,,,,,,,
1028620,salsa de soya deyco botella 750 cc caja 24 botellas,Salsas Y Condimentos,1.0,botella,,,salsa de soya,,0.75,,,24.0,,,,,,
1022728,"salsa de soya kikkoman salsa de soya kikkoman 18,9 lt",Salsas Y Condimentos,1.0,,kikkoman,,salsa de soya,,18.9,,,,,,,,,
968990,salsa de tomate san remo italiana 24 unidades de 200 grs,Salsas Y Condimentos,1.0,,san remo,italiana,salsa de tomate,,,,24.0,,,200.0,,,,
1021231,salsa de tomate el vergel 200 grs unidad,Salsas Y Condimentos,1.0,,el vergel,,salsa de tomate,,,,,,,200.0,,,,
968248,salsa de tomate malloa italiana doypack 36 unidades 200 grs,Salsas Y Condimentos,1.0,doypack,malloa,italiana,salsa de tomate,,,,36.0,,,200.0,,,,
1181987,salsa de tomate san remo salsa de tomate italiana sachet 200 grs  unidad,Salsas Y Condimentos,1.0,,san remo,italiana,salsa de tomate,,,,,,,200.0,,,,
1163476,salsa de tomate dona clara salsa de tomate italiana 200 grs pack 6 unidades,Salsas Y Condimentos,1.0,,doña clara,italiana,salsa de tomate,,,,6.0,,,200.0,,,,
968026,salsa de tomate lucchetti italiana doypack 24 unidades de 200 grs,Salsas Y Condimentos,1.0,doypack,lucchetti,italiana,salsa de tomate,,,,24.0,,,200.0,,,,
969801,salsa de tomate watt's doypack 24 unidades 200 grs,Salsas Y Condimentos,1.0,doypack,watt´s,,salsa de tomate,,,,24.0,,,200.0,,,,
1022687,salsa de tomate el vergel 200 cc 36 unidades,Salsas Y Condimentos,1.0,,el vergel,,salsa de tomate,,0.2,,36.0,,,,,,,
967179,salsa de tomate dampezzo  450 grs,Salsas Y Condimentos,1.0,,,,salsa de tomate,,,,,,,450.0,,,,
1021015,salsa de tomate dampezzo italiana bolsa,Salsas Y Condimentos,1.0,bolsa,,italiana,salsa de tomate,1,,,,,,,,,,
1022045,salsa de tomate dampezzo salsa tomate dampezzo 200gr 24 unidades 200 grs,Salsas Y Condimentos,1.0,,,,salsa de tomate,,,,24.0,,,200.0,,,,
969802,salsa de tomate watt's italiana 450 grs,Salsas Y Condimentos,1.0,,watt´s,italiana,salsa de tomate,,,,,,,450.0,,,,
967235,salsa de tomate dona clara italiana 36 unidades de 200 grs,Salsas Y Condimentos,1.0,,doña clara,italiana,salsa de tomate,,,,36.0,,,200.0,,,,
1164994,salsa de tomate stein galon concentrado de tomates 3 kilos unidad,Salsas Y Condimentos,1.0,,,concentrado,salsa de tomate,,,,,,,3000.0,,,,
1022462,salsa de tomate carozzi salsa tomate triple concentrado bolsa 3000 gr bolsa,Salsas Y Condimentos,1.0,bolsa,carozzi,concentrado,salsa de tomate,1,,,,,,3000.0,,,,
1086435,salsa de tomate knorr concentrado 1kg 10 unidades,Salsas Y Condimentos,1.0,,knorr,concentrado,salsa de tomate,,,,10.0,,,1000.0,,,,
1180644,salsa de tomate carozzi pomarola italiana 200  24 unidades,Salsas Y Condimentos,1.0,,carozzi; pomarola,italiana,salsa de tomate,,,,24.0,,,,,,,
1022541,salsa de tomate knorr concentrado 1kg 1 k,Salsas Y Condimentos,1.0,,knorr,concentrado,salsa de tomate,,,,,,,1000.0,,,,
968215,salsa de tomate maggi tuco con carne 245 grs 6 unidades,Salsas Y Condimentos,1.0,,maggi,,salsa de tomate,,,,6.0,,,245.0,,,,
1029030,salsa de tomate macro food polvo 1 k,Salsas Y Condimentos,1.0,,macro food,polvo,salsa de tomate,,,,,,,,,,,
966626,salsa de tomate carozzi concentrado 3k bolsa,Salsas Y Condimentos,1.0,bolsa,carozzi,concentrado,salsa de tomate,1,,,,,,,,,,
1022044,salsa de tomate dampezzo italiana 24 unidades de 200 grs,Salsas Y Condimentos,1.0,,,italiana,salsa de tomate,,,,24.0,,,200.0,,,,
1256002,salsa de tomate coliseo salsa de tomate al natural doypack de 200 g caja de 36 unidades,Salsas Y Condimentos,1.0,doypack,coliseo,natural,salsa de tomate,,,,36.0,,,200.0,,,,
968214,salsa de tomate maggi de  tuco con carne 24 unidades de 245 grs,Salsas Y Condimentos,1.0,,maggi,,salsa de tomate,,,,24.0,,,245.0,,,,
1022461,salsa de tomate carozzi salsa tomate concentrado bolsa 3000 gr bolsa,Salsas Y Condimentos,1.0,bolsa,carozzi,concentrado,salsa de tomate,1,,,,,,3000.0,,,,
1022460,salsa de tomate carozzi salsa tomate triturado bolsa 3000 gr  bolsa,Salsas Y Condimentos,1.0,bolsa,carozzi,,salsa de tomate,1,,,,,,3000.0,,,,
1368983,salsa de tomate dinizzio italiana 200 gr 24 unidades,Salsas Y Condimentos,1.0,,,italiana,salsa de tomate,,,,24.0,,,200.0,,,,
1022040,salsa de tomate napoli italiana 200 grs 24 unidades de 200 grs,Salsas Y Condimentos,1.0,,,italiana,salsa de tomate,,,,24.0,,,200.0,,,,
1022404,salsa de tomate maggi salsa tuco con pollo 245 gramos 25 unidades,Salsas Y Condimentos,1.0,,maggi,,salsa de tomate,,,,25.0,,,245.0,,,,
1021199,salsa de tomate el vergel italiana unidad,Salsas Y Condimentos,1.0,,el vergel,italiana,salsa de tomate,,,,,,,,,,,
968593,salsa de tomate nestle en polvo 840 grs bolsa,Salsas Y Condimentos,1.0,bolsa,,polvo,salsa de tomate,1,,,,,,840.0,,,,
1032861,salsa de tomate maggi bolsa 1 kilo 10 unidades,Salsas Y Condimentos,1.0,bolsa,maggi,,salsa de tomate,1,,,10.0,,,1000.0,,,,
967148,salsa de tomate dafood en polvo 1 k,Salsas Y Condimentos,1.0,,,polvo,salsa de tomate,,,,,,,,,,,
968249,salsa de tomate malloa italiana frasco 4 unidades 250 grs,Salsas Y Condimentos,1.0,frasco,malloa,italiana,salsa de tomate,,,,4.0,,,250.0,,,,
1021476,salsa de tomate soychef concentrado 3k 3 kilos,Salsas Y Condimentos,1.0,,soychef,concentrado,salsa de tomate,,,,,,,3000.0,,,,
1171094,salsa de tomate maggi deshidratada 840 g x 10 unidades,Salsas Y Condimentos,1.0,,maggi,,salsa de tomate,,,,10.0,,,840.0,,,,
966625,salsa de tomate carozzi concentrado 3 k caja de 6 unidades,Salsas Y Condimentos,1.0,,carozzi,concentrado,salsa de tomate,,,,6.0,,,,,,,
1256003,salsa de tomate coliseo salsa de tomate italiana doypack de 200g caja de 36 unidades,Salsas Y Condimentos,1.0,doypack,coliseo,italiana,salsa de tomate,,,,36.0,,,200.0,,,,
1021692,salsa de tomate soychef lata  3 kilos,Salsas Y Condimentos,1.0,lata,soychef,,salsa de tomate,,,,,,,3000.0,,,,
1022295,salsa de tomate lucchetti receta seleccionada 200 gramos 25 unidades,Salsas Y Condimentos,1.0,,lucchetti,,salsa de tomate,,,,25.0,,,200.0,,,,
1119614,salsa de tomate san remo 1 kilo unidad,Salsas Y Condimentos,1.0,,san remo,,salsa de tomate,,,,,,,1000.0,,,,
1241067,salsa de tomate reggia salsa de tomate passata di pomodoro 680 gramos,Salsas Y Condimentos,1.0,,,,salsa de tomate,,,,,,,680.0,,,,
1101675,salsa de tomate maggi salsa tomate 1 k 10 unidades,Salsas Y Condimentos,1.0,,maggi,,salsa de tomate,,,,10.0,,,,,,,
968175,salsa dulce macro food frambuesa botella 1 k,,0.2,,,,,,,,,,,,,,,
968174,salsa dulce macro food chocolate botella 1 k,,0.2,,,,,,,,,,,,,,,
968176,salsa dulce macro food postre caramelo botella 1 k,,0.6,,,,,,,,,,,,,,,
1270074,salsa dulce ferrero rocher nutella 350 grs unidad,,0.4,,,,,,,,,,,,,,,
1021365,salsa dulce gys de caramelo 1 litro caja 10 unidades,,0.2,,,,,,,,,,,,,,,
1022836,salsa dulce byt sabor frambuesa botella 1 litro,,0.4,,,,,,,,,,,,,,,
1022839,salsa dulce byt sabor caramelo botella 1 litro,,0.4,,,,,,,,,,,,,,,
1022840,salsa dulce byt sabor chocolate botella 1 litro,,0.4,,,,,,,,,,,,,,,
1022690,salsa especial maggi espanola 1 kg unidad,,0.4,,,,,,,,,,,,,,,
1022574,salsa especial maggi espanola 1 kilo 10 unidades,,0.4,,,,,,,,,,,,,,,
1022573,salsa especial maggi espanola 1 kilo 10 unidades,,0.4,,,,,,,,,,,,,,,
968177,salsa especial macro food blanca 1 k,,0.2,,,,,,,,,,,,,,,
1021129,salsa especial macro food espanola 1 k,,0.2,,,,,,,,,,,,,,,
1029686,salsa especial macro food pasta de tomate 1 k,,0.4,,,,,,,,,,,,,,,
1029031,salsa especial macro food salsa alfredo 1 kg,,0.4,,,,,,,,,,,,,,,
1171594,salsa especial macro food champinones 1 kg,,0.4,,,,,,,,,,,,,,,
1331581,salsa especial knorr espanola demi glace 1 k unidad,,0.4,,,,,,,,,,,,,,,
1113218,salsa especial - espanola 1 k,,0.4,,,,,,,,,,,,,,,
